fixture_id,mkt_over25_prob
1213691,0.5263157894736842
1213682,0.6728971962616822
1213676,0.6521739130434782
1213659,0.513157894736842
1213657,0.6372549019607844
1213683,0.4285714285714286
1213678,0.5263157894736842
1213679,0.513157894736842
1213681,0.5628272251308901
1213675,0.5394736842105263
1213677,0.4473684210526316
1213668,0.4186046511627907
1213666,0.513157894736842
1213680,0.4473684210526316
1213669,0.47368421052631576
1213671,0.5526315789473685
1213673,0.5
1213674,0.513157894736842
1213670,0.513157894736842
1213667,0.5
1213672,0.7361963190184049
1213663,0.5628272251308901
1213658,0.5813953488372093
1213664,0.7291666666666667
1213661,0.5263157894736842
1213665,0.47368421052631576
1213660,0.5263157894736842
1213656,0.48684210526315796
1213662,0.5
1213649,0.4473684210526316
1213655,0.5
1213653,0.513157894736842
1213651,0.5813953488372093
1213648,0.5994897959183673
1213654,0.5526315789473685
1213650,0.5714285714285715
1213652,0.7188160676532769
1213615,0.5994897959183673
1213616,0.6106870229007634
1213640,0.5813953488372093
1213612,0.625
1213645,0.5
1213639,0.6372549019607844
1213646,0.6728971962616822
1213641,0.695067264573991
1213647,0.3478260869565217
1213644,0.5628272251308901
1213642,0.5526315789473685
1213643,0.5526315789473685
1213637,0.5897435897435896
1213630,0.5994897959183673
1213638,0.5526315789473685
1213634,0.6106870229007634
1213632,0.5813953488372093
1213633,0.5994897959183673
1213629,0.4473684210526316
1213623,0.5994897959183673
1213635,0.5526315789473685
1213628,0.48684210526315796
1213636,0.695067264573991
1213631,0.4005102040816326
1213625,0.5263157894736842
1213627,0.5263157894736842
1213621,0.5526315789473685
1213622,0.5263157894736842
1213624,0.6372549019607844
1213626,0.5459317585301837
1213617,0.513157894736842
1213589,0.48684210526315796
1213620,0.48684210526315796
1213613,0.513157894736842
1213619,0.7619047619047619
1213614,0.4285714285714286
1213606,0.5394736842105263
1213618,0.5459317585301837
1213609,0.5813953488372093
1213603,0.4473684210526316
1213610,0.5897435897435896
1213607,0.5263157894736842
1213597,0.6521739130434782
1213600,0.47368421052631576
1213611,0.5526315789473685
1213604,0.513157894736842
1213605,0.5628272251308901
1213608,0.7188160676532769
1213594,0.7619047619047619
1213602,0.6521739130434782
1213601,0.513157894736842
1213596,0.5628272251308901
1213599,0.48684210526315796
1213595,0.43717277486910994
1213587,0.5263157894736842
1213586,0.513157894736842
1213590,0.6521739130434782
1213598,0.513157894736842
1213592,0.5813953488372093
1213593,0.4540682414698162
1213576,0.6728971962616822
1213582,0.5
1213591,0.5813953488372093
1213585,0.46052631578947373
1213588,0.5813953488372093
1213579,0.7188160676532769
1213581,0.5
1213578,0.5263157894736842
1213577,0.5994897959183673
1213584,0.695067264573991
1213580,0.5394736842105263
1213571,0.48684210526315796
1213583,0.4540682414698162
1213575,0.4285714285714286
1213567,0.513157894736842
1213568,0.5897435897435896
1213569,0.48684210526315796
1213570,0.5394736842105263
1213566,0.5628272251308901
1213573,0.6728971962616822
1213483,0.625
1213572,0.7188160676532769
1213574,0.48684210526315796
1213563,0.6728971962616822
1213564,0.6106870229007634
1213565,0.5714285714285715
1213562,0.48684210526315796
1213561,0.5994897959183673
1213560,0.4186046511627907
1213559,0.513157894736842
1213558,0.5994897959183673
1213555,0.513157894736842
1213549,0.695067264573991
1213557,0.7188160676532769
1213556,0.4005102040816326
1213554,0.513157894736842
1213553,0.48684210526315796
1213551,0.6106870229007634
1213550,0.5394736842105263
1213552,0.5526315789473685
1201220,0.7291666666666667
1201219,0.6106870229007634
1200720,0.6106870229007634
1200650,0.5813953488372093
1200649,0.5813953488372093
1200719,0.5897435897435896
1200151,0.6372549019607844
1055128,0.6728971962616822
1055139,0.5459317585301837
1055138,0.6728971962616822
1055141,0.6728971962616822
1055137,0.5628272251308901
1055140,0.5628272251308901
1055134,0.5
1055133,0.625
1055136,0.5994897959183673
1055132,0.5994897959183673
